country,countryCode,city,isp,org,as,query,valid
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.247,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.63,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,150.241.76.155,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.206,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.217,True
Sweden,SE,Stockholm,Oracle Corporation,Oracle Corporation,AS31898 Oracle Corporation,129.151.198.3,True
Sweden,SE,Stockholm,xorek.cloud International LTD,Servers Tech Fzco,AS210644 AEZA INTERNATIONAL LTD,89.22.236.206,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,89.169.32.195,True
Sweden,SE,Stockholm,GleSYS AB,ISPIRIA Networks Ltd,AS42708 Glesys AB,188.126.77.155,True
Sweden,SE,Stockholm,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,91.186.219.143,True
Sweden,SE,Stockholm,xorek.cloud International LTD,Servers Tech Fzco,AS210644 AEZA INTERNATIONAL LTD,89.22.232.136,True
Sweden,SE,Spånga,The Constant Company,Vultr,"AS20473 The Constant Company, LLC",70.34.218.89,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.3,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.209,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,46.226.164.0,True
Sweden,SE,Stockholm,Amazon.com,AWS EC2 (eu-north-1),"AS16509 Amazon.com, Inc.",16.16.45.85,True
Sweden,SE,Tällberg,Alexhost SRL,Alexhost SRL,AS200019 ALEXHOST SRL,78.40.116.136,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.51,True
Sweden,SE,Tällberg,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,78.40.117.65,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.152,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,109.120.135.91,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.127.6,True
Sweden,SE,Stockholm,NetCrafters OU,RTM GmbH,AS203273 NetCrafters OU,62.60.250.48,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.184,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.64,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,213.21.242.207,True
Sweden,SE,Tällberg,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,78.40.117.50,True
Sweden,SE,Stockholm,xorek.cloud International LTD,xorek.cloud International LTD,AS210644 AEZA INTERNATIONAL LTD,185.230.143.122,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.216,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.75,True
Sweden,SE,Stockholm,ab stract,ab stract,AS39287 Materialism s.r.l.,80.78.24.248,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.239,True
Sweden,SE,Tällberg,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,78.40.117.23,True
Sweden,SE,Stockholm,YOURSERVER,,AS52173 Sia Nano IT,185.82.126.9,True
Sweden,SE,Stockholm,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,176.125.240.186,True
Sweden,SE,Stockholm,xorek.cloud International LTD,Servers Tech Fzco,AS210644 AEZA INTERNATIONAL LTD,89.22.236.161,True
Sweden,SE,Tällberg,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,78.40.117.10,True
Sweden,SE,Stockholm,Mvps LTD,Mvps LTD,AS202448 MVPS LTD,45.153.187.209,True
Sweden,SE,Tällberg,Alexhost SRL,Alexhost SRL,AS200019 ALEXHOST SRL,78.40.116.89,True
Sweden,SE,Stockholm,Aeza International LTD,Aeza International LTD,AS210644 AEZA GROUP LLC,46.226.164.44,True
Sweden,SE,Stockholm,ab stract,ab stract,AS39287 Materialism s.r.l.,80.78.24.239,True
Sweden,SE,Tällberg,Alexhost SRL,Yelles AB,AS200019 ALEXHOST SRL,78.40.117.49,True
