country,countryCode,city,isp,org,as,query,valid
Bulgaria,BG,Sofia,M247 Europe SRL,3NT SOLUTIONS LLP,AS9009 M247 Europe SRL,38.180.3.73,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,94.156.35.128,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,185.203.119.166,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,185.177.59.153,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,85.217.170.56,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,185.203.119.26,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,193.37.212.56,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,185.141.61.113,True
Bulgaria,BG,Sofia,Baxet Group Inc.,Baxet Group Inc,AS26383 Baxet Group Inc.,89.125.213.48,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,91.92.136.216,True
Bulgaria,BG,Sofia,Green Floid LLC,LAYER6,AS59729 GREEN FLOID LLC,195.123.225.224,True
Bulgaria,BG,Sofia,DA International Group Ltd.,DA International Group Ltd,AS203380 DA International Group Ltd.,94.72.140.22,True
Bulgaria,BG,Sofia,Belcloud LTD,Redcluster LTD,AS44901 Belcloud LTD,185.203.119.221,True
Bulgaria,BG,Sofia,Host9x Web Solutions Limited,Host9x Web Solutions Limited,AS203144 Host9x Web Solutions Limited,45.134.21.8,True
