country,countryCode,city,isp,org,as,query,valid
Russia,RU,Moscow,LLC Baxet,iNet Ltd,AS51659 LLC Baxet,45.129.3.157,True
Russia,RU,Moscow,"""Domain names registrar REG.RU"", Ltd","""Domain names registrar REG.RU"", Ltd","AS197695 Domain names registrar REG.RU, Ltd",213.189.205.98,True
Russia,RU,Moscow,First Server Limited,First Server Limited,AS204997 FIRST SERVER LIMITED,185.255.135.99,True
Russia,RU,Moscow,First Server Limited,First Server Limited,AS204339 FIRST SERVER LIMITED,193.124.183.175,True
Russia,RU,Moscow,AZERTA.RU Hosting LLC,AZERTA.RU Hosting LLC,AS43278 Castles LLC,79.137.184.20,True
Russia,RU,Moscow,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,77.232.143.161,True
Russia,RU,Moscow,JSC Selectel,Selectel,AS49505 JSC Selectel,185.137.235.254,True
Russia,RU,Moscow,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,89.169.45.207,True
Russia,RU,Moscow,"JSC ""TIMEWEB""",TW Cloud,AS9123 JSC TIMEWEB,217.198.5.76,True
Russia,RU,Moscow,First Server Limited,MediaServicePlus LLC,AS205090 FIRST SERVER LIMITED,185.128.106.50,True
Russia,RU,St Petersburg,"JSC ""TIMEWEB""",TimeWeb Ltd,AS9123 JSC TIMEWEB,2.59.42.215,True
Russia,RU,Moscow,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,147.45.153.169,True
Russia,RU,Moscow,Universum bit Ltd,Unversum Bit Ltd.,AS48822 Universum bit Ltd.,95.171.21.193,True
Russia,RU,Moscow,First Server Limited,Firstbyte Hosting,AS204997 FIRST SERVER LIMITED,185.212.148.65,True
Russia,RU,St Petersburg,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,92.53.107.11,True
Russia,RU,Moscow,"JSC ""TIMEWEB""",TW Cloud,AS9123 JSC TIMEWEB,5.129.245.158,True
Russia,RU,Moscow,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,77.232.143.96,True
Russia,RU,Moscow,WorkTitans B.V.,WorkTitans B.V,AS209847 WorkTitans B.V.,80.92.206.138,True
Russia,RU,St Petersburg,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,92.51.38.43,True
Russia,RU,Moscow,Hosting technology LTD,Hosting technology LTD,AS48282 Hosting technology LTD,195.2.79.253,True
Russia,RU,Moscow,Aeza International LTD,Aeza Group LLC,AS210644 AEZA GROUP LLC,77.232.143.94,True
Russia,RU,Asbest,Yandex.Cloud LLC,Yandex.Cloud LLC,AS210656 Yandex.Cloud LLC,94.139.251.9,True
Russia,RU,St Petersburg,Veesp datacenter,,AS43317 SIA VEESP,77.73.66.223,True
Russia,RU,Moscow,MT FINANCE LLC,MT FINANCE LLC,AS214822 MT FINANCE LLC,176.113.81.56,True
Russia,RU,Moscow,Nekobyte International Limited,NekoByte Limited,AS206134 NEKOBYTE INTERNATIONAL LIMITED,212.113.98.162,True
Russia,RU,Moscow,JSC IOT,JSC IOT,AS29182 JSC IOT,188.120.247.168,True
Russia,RU,Krasnodar,MTS PJSC,Comstar-Regions Astrakhan branch,AS8359 MTS PJSC,95.139.91.132,True
Russia,RU,Moscow,First Server Limited,MediaServicePlus LLC,AS205090 FIRST SERVER LIMITED,185.128.106.27,True
Russia,RU,Moscow,CLOUVO,Happy Technologies LLC,AS50098 Melbikomas UAB,213.183.41.226,True
Russia,RU,St Petersburg,JSC Selectel,,AS49505 JSC Selectel,185.151.243.200,True
Russia,RU,Moscow,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,103.88.242.134,True
Russia,RU,Moscow,Kviktel LLC,Procloud,AS34959 PROCLOUD MSK,45.139.25.72,True
Russia,RU,Moscow,First Server Limited,Firstbyte Hosting,AS205090 FIRST SERVER LIMITED,185.128.107.175,True
Russia,RU,Moscow,"JSC ""TIMEWEB""","JSC ""TIMEWEB""",AS9123 JSC TIMEWEB,194.87.151.151,True
Russia,RU,Moscow,Mikhail Shchurov,Mikhail Shchurov,AS212366 Mikhail Shchurov,95.47.190.252,True
Russia,RU,Moscow,First Server Limited,Firstbyte Hosting,AS205090 FIRST SERVER LIMITED,45.90.218.180,True
Russia,RU,St Petersburg,JSC Selectel,Selectel,AS49505 JSC Selectel,188.68.218.66,True
Russia,RU,Moscow,First Server Limited,,AS200740 FIRST SERVER LIMITED,193.124.188.208,True
Russia,RU,Moscow,JSC IOT,JSC Datacenter,AS29182 JSC IOT,80.87.198.98,True
Russia,RU,Moscow,Kviktel LLC,Procloud,AS34959 PROCLOUD MSK,194.55.245.26,True
Russia,RU,Novosibirsk,SELECTEL,,AS61976 JSC Selectel,79.141.73.189,True
Russia,RU,Moscow,JSC Svyazinform,S-INFORM Network,AS58002 JSC Svyazinform,92.241.18.106,True
Russia,RU,Moscow,NetCrafters OU,NetCrafters OU,AS203273 NetCrafters OU,178.253.55.45,True
Russia,RU,Moscow,Aeza Group LLC,AEZA GROUP Ltd,AS216246 Aeza Group LLC,82.117.87.41,True
